node_id,geneSymbol,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
32803,IL6R,-0.19680156,-0.20557389,-0.040586293,0.2814098,0.06865455,0.02237635,-0.031675365,0.02761351,-0.00058207195,0.23466572,0.085953586,-0.07759693,0.42335618,-0.12604852,0.3870896,0.022512967
32827,IPO11,-0.18275385,-0.12400567,-0.009690383,0.2214684,0.029127227,0.00063995086,-0.12243379,0.061761133,0.0015935814,0.17931333,0.08398995,-0.105826534,0.34021893,-0.09615418,0.25945076,-0.020364407
32829,POLH,-0.18798465,-0.058993317,0.011134826,0.10669599,-0.016876444,0.0475073,-0.03285016,-0.020202305,-0.060163084,0.050673813,-0.055556722,0.04473485,0.083799034,-0.049068976,0.11450054,-0.11807354
32830,POLL,-0.1755026,-0.1225708,0.042443506,0.1128839,0.047926616,0.04109633,-0.0014089309,0.03634347,0.05612714,0.18857016,0.12038268,-0.06389943,0.36899436,-0.14963971,0.2384934,-0.062277302
32832,POLI,-0.03634701,-0.014815716,-0.0064198473,-0.0031077228,-0.042958535,0.035225295,0.040941827,0.022850847,0.019084062,0.027999515,-0.014348289,-0.030123536,-0.002402246,0.0011673146,0.017555982,-0.0022184714
32842,NR2C2,-0.27445695,-0.23615633,-0.0044267136,0.34820598,0.0969014,0.037855763,-0.07852437,0.05945231,-0.012771016,0.29169583,0.14293085,-0.112028345,0.5462602,-0.18552436,0.4559692,-0.038818665
32855,MUCL3,0.1304872,0.03235607,0.0014081486,-0.06045995,-0.09441526,-0.0868283,0.014630932,-0.05175354,0.018060217,0.00474786,-0.031338792,0.0690843,-0.15659787,0.023172405,-0.08743573,-0.105245344
32878,KHK,-0.2528082,-0.15416814,-0.029583637,0.25493878,0.09253058,0.06298496,-0.06638468,0.054795288,0.06082941,0.17823774,0.09178433,-0.11184038,0.3945603,-0.18645738,0.40007904,-0.118637525
32924,AGBL4,-0.17929664,-0.123805255,0.010763157,0.15360674,0.09569931,0.00531145,-0.1381233,0.032193966,-0.032777283,0.17006774,0.10605392,0.030506216,0.31215858,-0.10081503,0.22373804,-0.025160149
32934,GLP1R,-0.15067583,-0.0710762,-0.012581844,0.14650248,-0.013723541,0.03968033,-0.014542645,0.02059536,-0.0009222096,0.1408044,0.061516784,-0.04389978,0.19291091,-0.084745586,0.24776185,-0.053500723
32988,REV1,0.026923895,0.07234809,0.011280974,-0.13805707,-0.034796346,0.021114992,0.04892707,-0.02645781,-0.039305806,-0.090700366,-0.04230943,0.059133716,-0.22214536,0.062018957,-0.15945558,-0.01589534
32989,SAMHD1,-0.17019355,-0.17959641,-0.07307856,0.21208782,0.10425301,0.020814367,-0.07943175,0.013502821,-0.009115092,0.14147021,0.07449727,-0.05327504,0.38120434,-0.10290583,0.33218646,-0.052079767
32990,KRAS,-0.25557733,-0.21742539,-0.021185674,0.32484946,0.09506201,0.03415747,-0.09842446,0.059357945,-0.023142636,0.27495518,0.14630568,-0.111070216,0.538733,-0.15265074,0.44150278,-0.06908291
32996,EPOR,-0.11259581,0.0024434843,-0.07748968,0.06590643,0.03562651,-0.012912147,-0.055971187,0.030076863,-0.06317116,0.07934217,0.10245483,-0.053005725,0.13218895,-0.035018254,0.11000193,-0.043695986
33025,PPP2R5D,-0.1931405,-0.17743245,-0.016366519,0.2564978,0.07852663,0.015074957,-0.10023651,0.046865914,-0.015206175,0.24326985,0.12816817,-0.08749712,0.4759855,-0.12497549,0.3738394,-0.046499632
33044,RAMP1,0.1581669,0.26393646,-0.06980674,-0.31566232,-0.13491146,-0.04446492,0.12686744,0.022128524,0.101487234,-0.27914512,-0.03553312,0.11944625,-0.411002,0.053176668,-0.41120327,-0.13265489
33064,MGAT4A,-0.061440103,0.074134916,0.09991245,-0.08599347,0.13828383,0.028464824,0.117409214,-0.038617108,-0.11836307,-0.03072856,0.10100892,0.15704249,-0.06796546,-0.0150145255,0.0803928,0.035498507
33073,NOS1AP,-0.093124196,-0.11725748,-0.03707505,0.15206555,0.025123391,0.054374885,-0.07456069,0.076821685,-0.05745655,0.10753536,0.059417516,-0.01739745,0.1767033,-0.056199666,0.23794842,-0.08141277
33085,TCF19,-0.033018395,-0.025544165,-0.0050251824,-0.077622205,0.026007732,0.048094712,-0.008367758,-0.0055032996,0.04385944,0.013180617,0.04699781,0.0005386174,-0.0013281573,0.017781846,0.019887721,-0.11011648
33095,SULT1A3,-0.14911015,-0.13086756,-0.05139062,0.20916244,0.07229796,0.035351068,-0.10766725,0.071860604,0.011507138,0.09618842,0.09319517,-0.03684399,0.3011686,-0.045703664,0.25399858,-0.05470325
33096,SULT1A4,-0.058965936,-0.14190952,0.054574396,0.07933707,0.07359688,0.11363159,-0.042722058,0.12114869,0.025635626,0.1484272,0.07003536,0.014448907,0.25611436,-0.11486286,0.16603503,-0.045384694
33110,DDX43,-0.010432754,0.09639338,0.0024665166,-0.109320536,0.012944497,-0.03851295,0.030883057,-0.023031712,-0.1215028,-0.046930198,-0.025842942,-0.023739167,-0.20151608,0.11928505,-0.055834223,0.023136579
33121,PPP1R18,-0.06047874,-0.063109465,0.017228296,0.04692412,-0.012882094,0.0091196345,0.021383831,0.008283235,-0.0098196305,0.049826913,0.023874223,0.012466487,0.08655504,-0.00703279,0.08353453,-0.04419049
33129,CGB5,0.28998896,0.31575444,-0.012518465,-0.39671552,-0.13303688,-0.0010112524,0.11120094,-0.09100409,-0.011147125,-0.35024938,-0.19117318,0.12059021,-0.6955842,0.19638358,-0.569941,0.06424635
33136,TRPV4,-0.21478859,-0.1658169,-0.010261197,0.23678228,0.07005865,0.032741647,-0.07696085,0.032755498,-0.00022048992,0.22234094,0.10104899,-0.09504813,0.39162353,-0.13946576,0.34420955,-0.037820294
33165,SLC9A5,-0.15192252,-0.13446538,-0.030277992,0.17389794,0.07503257,0.0018938761,-0.052398313,0.004608595,0.0045418665,0.22733103,0.08908103,-0.08259374,0.30709594,-0.11043638,0.29918337,-0.038651314
33169,REG1A,0.18483281,0.20046301,0.061909296,-0.35454455,-0.14868173,0.015430226,0.19930659,-0.007711783,0.04120052,-0.290745,-0.14557293,0.14224482,-0.5798507,0.21834408,-0.48926666,0.038993817
33170,TSSK2,-0.07798298,-0.077634245,0.048283827,0.29162127,0.049094945,0.027592722,-0.06757847,0.02678138,0.05415521,0.26237398,0.10672806,-0.21349269,0.44692838,-0.1594692,0.384218,-0.09783076
33174,MBP,-0.22325352,-0.20602936,-0.010414113,0.28902167,0.071634,0.05199045,-0.062124494,0.046171196,-0.0036055548,0.23947205,0.114838846,-0.1075402,0.4581767,-0.1411455,0.3885365,-0.063606635
33176,MAG,-0.09887782,-0.055557143,0.008077171,0.13072369,0.04014797,0.03546993,-0.010741531,0.03915329,-0.0007810609,0.032442573,-0.019088253,-0.05721094,0.1596451,-0.062498454,0.11524827,-0.03135199
33207,MED19,-0.2511178,-0.21960402,-0.00402256,0.32066494,0.09866881,0.043797787,-0.09767914,0.051836137,-0.022261055,0.27591977,0.14242089,-0.10622683,0.5304981,-0.16293913,0.44681698,-0.059870288
33233,AQP9,0.29189575,0.34367204,-0.06631008,-0.40461016,-0.10690188,0.08502104,0.07584776,-0.0861289,-0.021579899,-0.26816648,-0.112018324,0.17481063,-0.7400887,0.20871156,-0.5222988,0.053440183
33234,TRPC1,-0.033771068,0.041835964,0.012281989,-0.016381351,-0.030776005,0.017773546,-0.0012700227,0.008033442,-0.01383608,-0.0036774974,-0.010433644,-0.008658623,-0.042560775,0.003562851,0.008786303,-0.045254305
33235,AQP4,-0.34317166,-0.34872955,0.008901734,0.57691085,0.055262286,0.017662639,-0.0699491,0.107119165,-0.038454518,0.39793935,0.27125725,-0.22032422,0.8468321,-0.30380526,0.7168177,-0.17456481
33239,AQP7,0.05151789,0.08559443,-0.02309353,-0.19596624,0.052497435,0.04657633,0.0029622987,0.076664306,-0.028985415,-0.11201696,-0.020651499,0.07888931,-0.10925119,0.077206306,-0.1996311,0.031746935
33241,AQP3,-0.34186718,-0.30367285,-0.012500698,0.4112317,0.12971056,0.07586299,-0.1412119,0.035774134,-0.00040100375,0.354659,0.10579622,-0.14263386,0.57318443,-0.19781749,0.49620244,-0.004084306
33243,NR1D1,-0.20228212,-0.12836267,0.022290047,0.11300423,0.046893794,0.04112657,-0.037894808,0.09825533,-0.0037591294,0.13149922,0.068120405,-0.04345385,0.26540354,-0.07415317,0.21311505,-0.06376342
33258,CSNK1G1,-0.12417778,-0.079142824,0.00011880044,0.09533983,0.041469727,-0.04631784,-0.021260213,0.06972983,0.006618593,0.16545686,0.08731566,-0.05040411,0.3265409,-0.132691,0.25821963,-0.13266447
33262,FANCD2,-0.2314582,-0.20847741,0.010357652,0.28069255,0.092911705,0.03902114,-0.07933088,0.0449639,-0.021124147,0.24117301,0.11402601,-0.10569206,0.46484926,-0.16504453,0.37462083,-0.029078823
33263,NTS,-0.20531255,-0.09883344,-0.0032018465,0.098123655,-0.001587823,0.0041841194,-0.016150877,0.0359571,-0.08690527,0.1729466,0.085125394,-0.08164449,0.26209122,-0.047283515,0.19501556,0.02229887
33314,CHURC1,0.029778074,0.061171286,0.022287551,-0.08020152,-0.06542455,0.10251632,-0.02481272,0.01966631,0.005604901,-0.021800103,-0.042989243,0.022354309,-0.21158242,0.04497595,-0.16925251,0.028808095
33347,ARSB,0.44778562,0.6341694,0.027015893,-0.6591228,-0.4487797,-0.08934638,0.45020267,-0.07955094,-0.005581403,-0.74396217,-0.133467,0.172735,-1.3767028,0.3729608,-1.1025931,-0.0016496815
33367,STK38L,-0.18920437,-0.1673026,0.004546871,0.2455435,0.061933108,0.010688027,-0.012760866,0.043361317,0.017887909,0.23735403,0.10357768,-0.11441486,0.34433764,-0.12000231,0.30929673,-0.10937253
33384,FAAH2,0.08085763,0.027148746,-0.02194603,-0.18842278,-0.10963513,-0.04839863,0.018473936,-0.09567571,-0.015808277,-0.09161538,-0.0050609,0.023163486,-0.22511388,0.013024837,-0.0801057,-0.080102384
33388,AAK1,-0.2863324,-0.08682366,-0.016579324,0.2641368,0.029103689,-0.017513089,-0.047498986,0.045347296,-0.07043572,0.25688466,0.094511,-0.10924845,0.5172344,-0.104079105,0.42056543,-0.102938436
33457,CDK13,-0.051815074,-0.026404189,-0.011339973,0.07026031,0.044799488,0.009365672,-0.0076163625,0.011565017,0.0049212473,0.03572192,0.007303005,-0.04293542,0.084945954,-0.031957075,0.06089803,-0.0034231916
33464,GCG,-0.105093636,-0.08271605,0.0007859329,0.11492866,0.036966845,0.015108617,-0.008952491,0.019308794,-0.024051154,0.0964555,0.07198247,-0.04857682,0.19770478,-0.059424117,0.17508829,-0.016618071
33493,SENP2,-0.2514282,-0.14610942,-0.039235994,0.21819124,0.052292883,0.0045451913,-0.055993725,0.012096681,-0.028357852,0.17274696,0.10703795,-0.09946127,0.37557316,-0.12402373,0.34103757,-0.07302569
33514,BCL2A1,-0.20152685,-0.18114787,-0.018551882,0.26841408,0.051688965,0.022931596,-0.103603,0.03932938,-0.00089534756,0.25196198,0.15639387,-0.10686715,0.43514195,-0.1419459,0.38505682,-0.04444365
33526,S100A9,-0.22967263,-0.17694996,-0.0076965797,0.30797333,0.07870206,0.029472912,-0.09944559,0.038816098,-0.015684215,0.2677064,0.13739428,-0.107684165,0.47014606,-0.15562841,0.4108613,-0.05288557
33527,S100A8,-0.1831343,-0.17823772,0.004980184,0.25378442,0.08425134,0.033284843,-0.08084051,0.03894326,-0.00090571586,0.23949555,0.10746076,-0.08203378,0.41521245,-0.13022155,0.3443953,-0.01963539
33542,FUS,-0.2024033,-0.18619002,0.016007014,0.27674338,0.08346155,0.014112113,-0.061397545,0.09136124,-0.062450666,0.22846286,0.09392046,-0.1573167,0.4450513,-0.15262745,0.33653152,-0.042789884
33568,WT1,-0.29376954,-0.26595774,0.01521423,0.4144318,0.0730305,0.055724226,-0.11583903,0.063018896,0.0022092222,0.32522747,0.17484814,-0.18030454,0.64942265,-0.21605945,0.5501346,-0.07875923
33572,RPS6KA4,-0.22954336,-0.26356563,0.006224273,0.3192296,0.06493962,0.036360726,-0.10089235,0.057376377,0.0035649282,0.2872225,0.14083478,-0.11775177,0.48297048,-0.16012166,0.43910834,-0.046814475
33576,TNKS,-0.2574106,-0.22041796,-0.025416294,0.3474039,0.086665705,0.025071835,-0.11036337,0.048302848,-0.021302057,0.29272303,0.17495373,-0.1307269,0.5411161,-0.17021336,0.4581929,-0.05279893
33579,CELF4,0.030040476,-0.101430595,0.007987855,0.06251726,0.014751738,0.060702298,-0.029756293,0.042075045,0.051057506,0.08553218,0.09594689,-0.10542532,0.08803183,0.03818708,0.11779171,-0.022859422
33638,GJC3,-0.13681233,-0.10000522,0.009227926,0.18871482,0.0013378055,0.067389846,-0.03376436,0.049818132,-0.036844254,0.10534966,0.0788197,-0.03667758,0.30848208,-0.10632675,0.22901845,-0.10797325
33640,EIF2AK4,-0.17658305,-0.13234964,-0.014786806,0.22523674,0.038223937,0.05696468,-0.07477561,0.020541018,-0.04189448,0.21575586,0.10689046,-0.08739414,0.3993499,-0.11867673,0.34608802,-0.027141325
33643,HCRTR1,-0.15140297,-0.14357455,-0.010264744,0.14293298,0.03849176,0.025074359,-0.07688722,0.02122297,-0.02630182,0.18939605,0.06941085,-0.05767592,0.23101361,-0.074781395,0.23638275,-0.032660693
33646,GJB1,0.025687989,-0.02918285,0.06979588,0.04816255,-0.0018007886,0.044405185,-0.021643734,0.0015449557,0.03670039,0.008897831,0.019823704,0.00080249365,0.007987732,-0.022619488,0.01835522,-0.004554863
33668,USP2,-0.19654635,-0.1354384,0.004215072,0.12279424,0.12873337,-0.072928704,-0.10506898,-0.009303421,-0.024940912,0.11553051,-0.007265985,0.070817746,0.21976012,-0.110091,0.27067494,-0.06506111
33670,USP5,-0.17365773,-0.15125245,0.0049453876,0.19947012,0.081680186,-0.015652064,-0.049334414,-0.0055762306,0.109213986,0.17047526,0.07080434,0.052901685,0.33822772,-0.0834006,0.27302003,-0.0388285
33690,PIK3R5,0.022495648,0.03316262,-0.013428216,-0.05504265,-0.058070395,0.009200349,0.006872612,0.013288821,-0.010907924,-0.00989704,-0.004370426,0.043369174,-0.04794976,-0.0070149116,-0.040966913,-0.030971704
33693,HSPA1L,-0.27259174,-0.20088774,0.0013712589,0.25690958,0.08942954,0.023380116,-0.08991895,0.078774184,0.033652775,0.25887752,0.1504341,-0.11876399,0.47667116,-0.14202617,0.3941193,-0.018909214
33703,LRP1B,-0.16870886,-0.06519324,-0.019235479,0.20475964,0.04254183,0.06751031,-0.067795366,0.030691253,0.012251376,0.18608744,0.0766213,-0.04026349,0.335718,-0.09095567,0.27108535,-0.052414615
33705,C5AR1,-0.19130264,-0.18732488,-5.7221623e-05,0.2368991,0.044580817,0.039278653,-0.060962908,0.00711496,-0.02226159,0.23268762,0.08490459,-0.101766884,0.3493836,-0.13375355,0.36828595,-0.06820587
33708,KDM5C,-0.16414778,-0.0858664,-0.024619794,0.1755293,0.032177698,0.03296857,-0.04072098,0.055708077,-0.034687936,0.1294757,0.10780097,-0.073583,0.31978932,-0.12617558,0.2383901,-0.0832374
33711,GJA8,-0.0865798,-0.07577144,-0.024380827,0.103806004,-0.029016215,0.02619062,-0.0039952435,0.060941383,0.03569918,0.09584388,0.04679478,-0.008870784,0.1416426,-0.047852866,0.1373941,-0.02811513
33713,HMBS,-0.027270043,-0.09124388,0.016323889,0.068757996,0.16177656,0.18321031,0.013726531,0.0011170283,0.051839802,0.10841024,0.09052636,-0.03991738,0.07736357,0.021266688,-0.0274935,-0.053555693
33717,VAC14,-0.15747921,-0.15980701,-0.006678286,0.26124838,0.06022547,0.026839275,-0.09665912,0.039060205,-0.0018671397,0.22072433,0.13054405,-0.10122606,0.41314277,-0.10604048,0.34907106,-0.046359602
33720,KDM4D,-0.15298669,-0.1063544,-0.082634434,0.09926723,0.011439637,-0.012626044,-0.07057553,-0.018184805,-0.06900368,0.09505696,0.026553603,-0.061170116,0.15575208,-0.0024774075,0.09893134,-0.0836316
33751,CXCR3,0.026698818,0.002201939,0.036954794,-0.049296997,-0.06417783,0.05963452,-0.0031207986,0.021096826,0.038208835,-0.03589181,-0.026874416,-0.04682853,-0.14556709,0.023203501,-0.12227532,-0.04066897
33866,ATP2A1,-0.22969787,-0.036004137,-0.043751806,0.24622321,-0.039755248,0.01952478,-0.16066062,0.07124945,0.0041541276,0.25350392,0.19050759,-0.1555816,0.42810878,-0.15795201,0.3843143,-0.18287574
33869,ATP2A3,-0.22611222,-0.022059895,0.01644723,0.25686422,-0.03839157,0.00906638,-0.18700597,0.07145541,0.014874574,0.2383185,0.19073181,-0.13249978,0.39768544,-0.15483713,0.38516462,-0.24032886
33870,ATP2A2,-0.24063037,-0.1989184,-0.026044475,0.2881632,0.09070914,0.032278962,-0.070029385,0.047577336,-0.01513784,0.24259003,0.12397116,-0.100824855,0.44192532,-0.1029323,0.36208686,-0.020360608
33884,INS,-0.20710286,-0.17128855,-0.006082649,0.2645507,0.06045183,0.023611473,-0.08992225,0.053441204,-0.024626099,0.24789259,0.14284126,-0.108027525,0.42646182,-0.12059453,0.37820423,-0.044194706
33900,AKAP13,-0.2254603,-0.17655073,-0.013494492,0.2639726,0.06330561,0.05020092,-0.08669153,0.04665936,-0.012613865,0.23389894,0.12465407,-0.094790176,0.4424736,-0.15684074,0.3723271,-0.054470655
33919,KMT2A,-0.29057968,-0.23061049,-0.0039273165,0.3513074,0.07569905,0.050614588,-0.08866606,0.065241635,-0.011665753,0.30010515,0.14985284,-0.13600625,0.55643946,-0.1820164,0.4854211,-0.07501106
33937,RFC1,-0.22525328,-0.21113335,5.002576e-05,0.31405097,0.094148375,0.0408501,-0.07920698,0.0513911,-0.002855461,0.25048912,0.12026245,-0.11289704,0.4955083,-0.16561696,0.41272274,-0.04832061
33986,TIRAP,-0.22377168,-0.19663814,-0.009457271,0.28980938,0.0662071,0.04762815,-0.088255376,0.06142517,-0.011457214,0.25225222,0.13868593,-0.10236278,0.4763843,-0.15611656,0.4002453,-0.064729825
34037,MITF,-0.22293827,-0.21752854,-0.0025914246,0.29915515,0.104367025,0.026894452,-0.11584112,0.04278675,-0.00431731,0.26433215,0.13156323,-0.11194044,0.4791415,-0.15174836,0.4096552,-0.042843975
34040,PLCE1,-0.10479112,-0.16329776,-0.001147086,0.2593946,0.056134697,-0.0592502,-0.024225602,-0.0022281557,0.01590182,0.14238706,0.09906073,-0.11635731,0.2680309,-0.095066495,0.22923326,-0.047430925
34080,PASK,-0.18928544,-0.15712853,0.0059147375,0.21552919,0.04706392,0.04740438,-0.07073634,0.033190116,0.02950703,0.1862391,0.08902246,-0.084889874,0.3053166,-0.12529619,0.2755503,-0.023889765
34107,PAK5,-0.15991987,-0.14349373,0.004577576,0.197531,0.03943713,0.017156579,-0.060157765,0.031337,-0.02359102,0.21369377,0.09253446,-0.05996874,0.35063067,-0.104655415,0.2864627,-0.017357042
34118,RGS5,0.01998943,0.028569112,-0.0028279973,-0.04727482,-0.040566344,-0.09919254,0.04170417,0.03271151,-0.05453235,-0.05482071,-0.05885387,-0.011802221,-0.094232455,-0.046691604,-0.018913323,0.008142206
34124,DOK5,-0.093679965,-0.120929115,-0.025218781,0.104148105,0.044606972,0.048506748,-0.03356743,0.043401398,-0.0383746,0.12075901,0.06048785,-0.026238311,0.26021513,-0.085008234,0.2162445,-0.015501034
34132,SH2B1,-0.21138455,-0.18371494,-0.026282398,0.2872892,0.05947871,0.031006884,-0.10383855,0.050161026,-0.0040446026,0.24508232,0.14753397,-0.15236355,0.47842553,-0.15178601,0.40275556,-0.04971359
34137,KIR2DL3,-0.26781607,-0.22951081,-0.01469684,0.2707105,0.08739669,-0.02121181,-0.060625542,0.032688785,0.034782894,0.23199135,0.14042574,-0.11440808,0.46820235,-0.15235086,0.39865524,-0.04063731
34207,CEL,0.32261497,0.457914,0.031080993,-0.4364456,-0.23848996,-0.008052069,0.009422077,-0.06606236,0.03124554,-0.24284181,-0.14117064,0.12496957,-0.7664236,0.072237164,-0.45336348,0.0310956
34221,NCAM1,-0.07972395,-0.07051611,0.029253745,0.109018095,0.020104114,-0.0051211365,-0.01682349,0.045591235,0.014649732,0.051396627,0.075501725,-0.074743,0.1516882,-0.050333932,0.16384868,-0.02609459
34255,GPR68,0.2588101,0.42915386,0.01706667,-0.45003253,-0.1648818,0.036177486,0.038063727,-0.15835753,-0.12863828,-0.27925038,-0.19403568,0.28327486,-0.8469985,0.33300397,-0.5915313,0.072470196
34272,BTC,-0.3119348,-0.3283864,0.05198543,0.3860422,0.12706837,0.057823174,-0.10844314,0.08594141,-0.014497646,0.29493043,0.18354675,-0.13625859,0.6337613,-0.19448964,0.49977115,-0.03412956
34335,GALNT14,-0.07764467,-0.031517673,0.06938178,-0.0017409786,-0.025366511,0.077409506,-0.0067118737,-0.031133961,-0.0077728014,0.04553422,0.0006070349,0.033972543,-0.06718789,-0.0056988243,0.0021179277,0.0023790488
34338,MASP2,0.18869965,0.19528186,0.07805279,-0.343464,-0.1347533,-0.009248171,0.15083186,-0.063286126,-0.01657314,-0.26358116,-0.09108517,0.14417985,-0.5926244,0.1789391,-0.424853,0.00821672
34363,CR1,-0.15797871,-0.14652869,-0.030395491,0.18036705,0.08296399,0.01428213,-0.100381956,0.021248776,-0.03799609,0.27309373,0.11168214,-0.056761216,0.41791317,-0.10210197,0.36248598,-0.030570384
34377,XRCC3,-0.11950503,-0.10744752,-0.03148985,0.048806634,-0.03210077,0.032274526,0.054053172,0.022299878,0.06253779,0.054911103,0.009018324,0.00021304283,0.14646819,0.03354663,0.05075675,0.06686321
34445,PANX3,0.076531515,0.09644367,-0.01722873,-0.1942049,-0.046108223,-0.024581365,0.09086332,-0.052799217,0.004395286,-0.04950267,-0.046907533,0.09178561,-0.22878033,0.041100375,-0.11633918,0.0064349696
34462,SLFN11,-0.07000479,-0.05734735,-0.02651913,0.12253748,0.057582814,0.023469105,-0.016871577,0.035575252,-0.016949503,0.11043245,0.039219446,-0.023728017,0.31056502,-0.07995648,0.23295656,-0.015320154
34472,OASL,-0.2255049,-0.19957629,-0.018312369,0.3111262,0.07371134,0.019400138,-0.07582202,0.049570043,-0.0031733825,0.26700848,0.13891287,-0.09696789,0.48043093,-0.14897457,0.41340768,-0.03698447
34473,IQCK,-0.2741143,-0.16186714,-0.080752015,0.28169703,0.08993841,0.020902751,-0.10192408,0.07615187,-0.009388851,0.26626658,0.14785263,-0.10656207,0.41839358,-0.12493779,0.30620366,-0.04862999
34479,TPSB2,-0.12670168,-0.105681755,0.0011738967,0.14719152,0.051728114,0.007204365,-0.01645691,0.045508742,-0.046330974,0.099784866,0.074388616,-0.032435104,0.20070706,-0.07017444,0.1728876,0.038937725
34497,IL3RA,-0.23929057,-0.2107894,-0.01299933,0.30234426,0.07384799,0.020759558,-0.08667065,0.051746268,-0.012607567,0.27042666,0.1518427,-0.10485263,0.5008101,-0.16339862,0.41699463,-0.053368386
34524,CFHR4,-0.09514616,-0.098866105,0.0054217298,0.12831971,0.017405445,0.0056373384,-0.011398319,0.0370187,-0.057676267,0.124022804,0.0196658,-0.060521666,0.23866443,-0.096229605,0.21569867,-0.02573575
34571,RARS1,-0.19551957,-0.19648945,-0.009974088,0.22815344,0.07738221,0.025530677,-0.07405009,0.037237503,-0.018928032,0.22718981,0.09938518,-0.068204895,0.3910265,-0.11471141,0.31789613,-0.051997542
34578,GREM2,0.016692244,0.019711163,0.10553911,-0.065744966,-0.0739718,-0.01461886,0.08722864,-0.009729404,-0.063876756,-0.09917588,0.01801614,0.12194546,-0.19785142,0.010539625,-0.22542605,-0.010824002
34605,BMP5,-0.019683871,0.22214863,-0.13344885,-0.22821833,-0.004749693,0.09884759,-0.07248185,-0.08873382,-0.11857219,-0.039365835,-0.112130985,0.15214074,-0.2221767,0.03047889,-0.24303961,0.16285086
34627,HOXA9,-0.32099962,-0.27990714,-0.0066092173,0.49210253,0.08346662,0.043709334,-0.17842712,0.07808986,-0.014384514,0.38097775,0.21531104,-0.17510208,0.7165966,-0.26865926,0.6013496,-0.09263086
34636,ANKFN1,-0.15546706,-0.111432955,-0.043638304,0.14587787,0.059813403,0.03670666,-0.05747249,0.04597587,0.03368684,0.17525102,0.06602624,-0.020019831,0.2832273,-0.106180705,0.21913183,-0.016746243
34678,CSPG4,-0.07313674,-0.06085606,-0.0028987518,0.15216118,0.042503126,-0.022744652,-0.010461807,-0.004305168,-0.013310719,0.12776512,0.025059849,0.04523824,0.14958109,-0.037749596,0.15725341,-0.00055752695
34690,BRSK1,-0.206863,-0.17312975,-0.023337033,0.26743412,0.08262605,0.03157378,-0.10040444,0.052250866,-0.009323422,0.23201853,0.12926771,-0.09689871,0.45290282,-0.14893202,0.36734688,-0.04704258
34707,IFNAR2,-0.29067814,-0.24479383,0.011229966,0.3658079,0.09008715,0.055872165,-0.105675414,0.06921727,0.02421178,0.3133864,0.14399539,-0.12010596,0.56858873,-0.19390911,0.5036918,-0.06838219
34756,CDS1,-0.13786033,0.03544204,-0.008902429,-0.05232261,-0.0758484,0.020384077,-0.027201653,-0.015522696,-0.07230124,0.12129432,-0.009037264,0.045932434,0.021596275,-0.054990124,0.17754698,-0.09140856
34758,BAP1,-0.2856758,-0.2179798,0.0056398613,0.38055208,0.09609889,0.038915,-0.12997758,0.06756655,-0.030144464,0.29961818,0.15666468,-0.13124634,0.6049014,-0.2283345,0.47581473,-0.065786175
34762,BRS3,0.25259954,0.21189556,0.12459575,-0.4571994,-0.11730851,0.06295075,0.047704577,-0.029731613,-0.023059713,-0.37147266,-0.123508126,0.16760117,-0.7099176,0.21644747,-0.60580194,0.0016011745
34774,KLC3,-0.16489652,-0.08018834,0.0059611313,0.1368276,0.04519058,0.011037502,-0.015132785,0.02187045,-0.032489393,0.13253352,0.081960306,-0.064465426,0.24466394,-0.038261965,0.21480943,-0.045782752
34775,MAFK,-0.21875654,-0.23540998,-0.021396898,0.30916575,0.082225196,0.040897407,-0.0720466,0.062442392,-0.026973428,0.23084462,0.1436975,-0.10934567,0.5058877,-0.1559111,0.39509928,-0.059816007
34815,GAS6,-0.12669775,-0.12628861,-0.05123192,0.16330001,0.09972254,0.057627983,-0.04585289,0.008941162,-0.04318939,0.1429203,0.035355657,-0.036356412,0.26858512,-0.078315035,0.2560032,0.012060831
34901,EIF3A,-0.2925322,-0.24725023,-0.015145587,0.38590646,0.09895496,0.036072187,-0.10699149,0.06334268,-0.021617366,0.3245184,0.16804591,-0.13849919,0.61543524,-0.19745019,0.51669,-0.07421973
34904,CDC5L,-0.19464019,-0.19879551,0.03388972,0.24387185,0.10494079,0.015146438,-0.06782275,0.03660209,-0.010804696,0.24011628,0.13575917,-0.06860541,0.4401347,-0.117466226,0.391923,-0.06220241
34907,FH,-0.19523033,-0.1524372,-0.018359687,0.18314333,0.06665432,0.00911273,-0.023500841,0.05805736,0.010655608,0.2774595,0.09152105,-0.21118867,0.45254734,-0.10712738,0.38341287,-0.09487106
34909,EIF4H,-0.1131819,-0.06646027,0.0019623945,0.15009856,0.045925025,0.009391015,-0.07668162,0.008102469,-0.029591423,0.15296757,0.05407734,-0.054720562,0.27796325,-0.064089775,0.25771162,-0.008769117
34923,IL2RG,-0.22950986,-0.21388043,-0.00328843,0.28284776,0.112095624,0.046444677,-0.061410666,0.043793283,-0.024682896,0.24417882,0.101689525,-0.07954367,0.45228454,-0.14252177,0.37150785,-0.042058222
34950,NTF3,-0.16778138,-0.10877623,-0.027922796,0.15367714,0.022578115,0.008420783,-0.034599595,0.032377243,-0.020270374,0.14514735,0.06147635,-0.08779543,0.25137025,-0.07571449,0.2390729,-0.033282366
